,STOCK SYMBOL,STOCK CODE,SECTOR,SUBSECTOR,MKT,OPEN,LAST,CHG%,CHG,VOL,MKT CAP,BETA_5Y,INTERCEPT_5Y,R-SQUARED_5Y,P-VALUE_5Y,BETA STANDARD ERROR_5Y,NORMALITY TEST_5Y,annualized_standard_deviation_of_equity_5Y,annualized_excess_return_of_equity_5Y
302,3A,0012,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.865,0.86,-0.58,-0.005,151000.0,423120000.0,1.0466959965269533,0.0018002764217742717,0.2203897140058263,1.1148242182613545e-62,0.05877156481998727,normal,0.985686091236404,0.010149764547365159
303,PARAMON,1724,PROPERTY,PROPERTY,MAIN,0.68,0.68,0.0,0.0,88000.0,422910000.0,0.9166986477787402,-0.002895663039968431,0.1413916614052193,4.553775646486395e-39,0.06743972868317052,normal,0.6550280995621567,-0.006913928061794028
304,SIGN,7246,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,1.47,1.43,-2.72,-0.04,1594000.0,422206000.0,-0.6426217732633948,-0.06506390989224524,0.014820861646886027,4.273200522618224e-05,0.15641553504899483,normal,2.5058790124543626,0.1997878335557406
305,OCK,0172,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS SERVICE PROVIDERS,MAIN,0.39,0.4,3.9,0.015,2373000.0,421803000.0,2.5023184179845828,0.06031410063247059,0.35800392706756734,4.2157343608701916e-110,0.1000387909969323,normal,1.1262079143006005,-0.009873694636163055
306,SAMCHEM,5147,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,0.765,0.77,0.65,0.005,238000.0,418880000.0,-0.8744310075420846,-0.0746097512693352,0.05238362202536358,7.968659241350845e-15,0.11103186583798923,normal,1.3875851373008274,0.0592621368275017
307,HEXIND,0161,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",ACE,0.37,0.365,-1.35,-0.005,4131000.0,418780000.0,-1.041442091687616,-0.07974327648721716,0.013519240084162254,9.341901000278665e-05,0.26558703305011583,normal,2.4422822849767267,0.02540620406127836
308,FAVCO,7229,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL ENGINEERING,MAIN,1.72,1.77,1.14,0.02,87000.0,415796000.0,0.08872304265595,-0.036323170854682646,0.001589260715862806,0.18168658401510354,0.06638914051951668,normal,1.466807174512927,0.03420371131813482
309,SPRITZER,7103,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,1.99,1.98,-0.5,-0.01,10000.0,415786000.0,0.2896293481903804,-0.028326048469885172,0.062132193579011445,2.218162183547112e-17,0.0335937595413634,normal,0.6408022934923215,0.009738100612280753
310,MHCARE,03005,HEALTH CARE,HEALTH CARE PROVIDERS,LEAP,0.0,0.67,0.0,0.0,0.0,413196000.0,-0.9003876904592912,-0.07528068030440546,0.0485549949550702,7.938036824426383e-14,0.11898932724633265,normal,1.0624705211837628,0.08639702679353523
311,BOILERM,0168,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.775,0.795,2.58,0.02,29000.0,410220000.0,0.13084387685552296,-0.0347666681198672,0.00257888527404971,0.08880207150171907,0.07682105071151896,normal,1.3105703123189176,0.04240317186363729
312,MAYBULK,5077,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.42,0.405,-3.57,-0.015,1343000.0,405000000.0,2.798641294020362,0.07255171157830975,0.41768839549745373,6.577915233044059e-134,0.09865118970936565,normal,1.7620760361847358,0.014946854593243408
313,TAMBUN,5191,PROPERTY,PROPERTY,MAIN,0.915,0.915,0.0,0.0,101000.0,401970000.0,0.43061475278877726,-0.0228372854424746,0.04148678548001027,5.444009908675065e-12,0.061792623695082594,normal,0.9524134218516853,0.09099882298986284
314,ELKDESA,5228,FINANCIAL SERVICES,OTHER FINANCIALS,MAIN,1.32,1.32,0.0,0.0,129000.0,400233000.0,-0.3903542198069843,-0.05554541753947419,0.05993382554992307,8.395088391526916e-17,0.04615360867268328,normal,0.44712834527050155,0.0004740781984162723
315,CETECH,03024,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,LEAP,0.0,1.15,0.0,0.0,0.0,398029000.0,0.06672660558011397,-0.036418129168581295,0.00031313260369314315,0.5534158470612434,0.11255646708573487,normal,1.4490519007987692,0.02940582713158779
316,KKB,9466,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL ENGINEERING,MAIN,1.36,1.36,0.0,0.0,2000.0,392669000.0,-0.5689781392527362,-0.06268256019634752,0.041428327916025944,5.637306993237897e-12,0.08170765469711332,normal,0.884552082642725,-0.01446383676771168
317,KRONO,0176,TECHNOLOGY,DIGITAL SERVICES,ACE,0.535,0.545,1.87,0.01,1288000.0,391498000.0,2.0273291666611186,0.04153754964007679,0.3249380185589368,7.619651336947988e-98,0.08723673461939775,normal,1.32492155734376,0.01668113099257429
318,ATAIMS,8176,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.315,0.325,3.17,0.01,7506000.0,391421000.0,9.099083675137232,0.32835124090788737,0.3469359714723405,6.254332182811205e-106,0.3726957550482546,normal,2.7936365645135575,-0.1689250356511378
319,UNITRAD,0247,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,ACE,0.255,0.25,-1.96,-0.005,3874000.0,390625000.0,-0.01667986365740243,-0.0406265433681771,0.000715110625665231,0.3704114976558751,0.018614617322516607,normal,0.5239510877730206,0.0023661343905523324
320,KAREX,5247,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.365,0.37,1.37,0.005,61000.0,389780000.0,5.07844172985729,0.16455606136726394,0.31351671839940615,9.490409104801513e-94,0.22434617810264232,normal,1.9453353252031094,-0.06967831318944473
321,HARISON,5008,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.0,5.68,0.0,0.0,0.0,389019000.0,-0.5855638451179461,-0.06301873221010323,0.05933939820945644,1.2026512362081963e-16,0.06960216263844936,normal,1.4505291165155572,0.1068123080497001
322,AEMULUS,0181,TECHNOLOGY,TECHNOLOGY EQUIPMENT,ACE,0.58,0.58,0.87,0.005,3131000.0,387342000.0,0.4394012727431492,-0.02217973965087866,0.009766254982608984,0.0009078337250506569,0.1320899311056526,normal,1.8042875014287652,-0.019299241842222425
323,KPS,5843,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,0.72,0.72,0.7,0.005,2000.0,386917000.0,0.428426693286959,-0.022397571948469225,0.01609749213498578,1.9885425561303407e-05,0.0999947079726708,normal,1.5965889305209064,0.0493847772163889
324,VSTECS,5162,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,1.05,1.06,0.0,0.0,26000.0,381600000.0,-0.9943379468106351,-0.07953757492232615,0.0740152922930579,1.5930139085701394e-20,0.10499745275734886,normal,1.150849984257583,0.010242980642966693
325,PTARAS,9598,CONSTRUCTION,CONSTRUCTION,MAIN,0.0,2.3,0.0,0.0,0.0,381489000.0,0.7717662001515998,-0.009103838530467107,0.14406729465354445,7.832953924821616e-40,0.056159914274946265,normal,0.8360274077430697,0.020928492242433094
326,SENFONG,5308,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.735,0.735,0.0,0.0,758000.0,381436000.0,,,,,,,,
327,PA,7225,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.29,0.29,0.0,0.0,3384000.0,380077000.0,-0.541731020086519,-0.06057555605212242,0.01006059202771073,0.0007585125948813825,0.1604278685789049,normal,1.846192982570566,0.07723633701322807
328,TDM,2054,PLANTATION,PLANTATION,MAIN,0.215,0.22,2.33,0.005,776000.0,379034000.0,2.8154400077384825,0.07287878766272872,0.30184486571046887,1.2390876631810965e-89,0.1278303331632239,normal,1.5911420649185972,-0.004081806913219577
329,CHGP,7187,TRANSPORTATION & LOGISTICS,TRANSPORTATION EQUIPMENT,MAIN,0.85,0.845,-0.59,-0.005,114000.0,378598000.0,-1.0844872417014537,-0.08330457385134221,0.13949636259453757,1.5793715688339886e-38,0.08041238295128504,normal,1.4861434835208824,0.110572548178137
330,ABLEGLOB,7167,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,1.21,1.21,0.0,0.0,167000.0,375670000.0,0.44413121249660403,-0.022394079811591253,0.03676780940087845,9.069959030439438e-11,0.06786509840073372,normal,0.8906154013301794,-0.0129923094392832
331,APM,5015,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,1.86,1.86,-0.53,-0.01,0.0,374976000.0,2.513836341937963,0.06094886526333064,0.4105788963664961,6.003476539384276e-131,0.08991975213978327,normal,1.0045029709064632,0.0010883494660633986
332,SURIA,6521,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,1.08,1.08,0.0,0.0,85000.0,373486000.0,1.073985471823753,0.0030206637089941896,0.292428434443917,2.312521847598722e-86,0.04987436330189341,normal,0.8057828665757816,0.0266521982689909
333,JCY,5161,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,0.18,0.175,-2.78,-0.005,260000.0,372181000.0,4.195901005813045,0.12859832975448848,0.35488155290165946,6.439364697954747e-109,0.16889112272974988,normal,1.6910710349230655,-0.16686761641510373
334,HARNLEN,7501,PLANTATION,PLANTATION,MAIN,1.72,1.76,1.73,0.03,2476000.0,371770000.0,-1.075376540072683,-0.08176791481689212,0.041391775847768084,5.761639568626069e-12,0.15449971226897993,normal,2.667858384977986,0.22450413381112444
335,PLS,9695,PLANTATION,PLANTATION,MAIN,0.0,0.93,0.0,0.0,0.0,371680000.0,0.1833420249673407,-0.03233560425876723,0.004599966821582795,0.02297008511375756,0.08051690471189102,normal,1.2546747466452728,0.06133673925055394
336,POHUAT,7088,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,1.35,1.33,-1.48,-0.02,74000.0,370139000.0,0.6099331145902672,-0.015556008217449863,0.08148562797604512,1.6153860640541418e-22,0.0611347659627194,normal,0.9272445796446539,0.008041034002689962
337,CCK,7035,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.585,0.585,0.0,0.0,79000.0,368970000.0,0.057642695412698945,-0.037586633314879964,0.0004428677540976113,0.48091562672943133,0.08175505845113881,normal,0.7621771460905346,0.019661222744161932
338,PLENITU,5075,PROPERTY,PROPERTY,MAIN,0.955,0.965,0.0,0.0,13000.0,368180000.0,1.5517583473158774,0.022346761009285294,0.336712123346964,3.866473386943218e-102,0.06502035177397815,normal,1.0388526596599634,-0.008296059039265558
339,INNATURE,5295,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.505,0.52,2.97,0.015,134000.0,367058000.0,0.5065280425734675,-0.019568494405216116,0.06401560985614041,7.078072597547302e-18,0.057822707697862505,normal,1.220519962308543,0.045616765949087146
340,ARREIT,5127,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,0.64,0.64,0.0,0.0,104000.0,366861000.0,0.3304441252502823,-0.02677335575378504,0.09983677096699296,1.7701762457221395e-27,0.029622177359553418,normal,0.45659153022392446,0.022151611396693305
341,BPPLAS,5100,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,1.3,1.29,0.0,0.0,16000.0,363176000.0,-0.7452085883270131,-0.06976639105679627,0.060313572120810593,6.67193895252389e-17,0.08781432648027682,normal,1.4262656499270328,0.04621462181659197
342,IMASPRO,7222,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,4.19,4.5,6.89,0.29,20000.0,360000000.0,-1.4514419242997543,-0.0976554711280109,0.20611993686022112,3.0255728611602453e-58,0.08503949691623798,normal,1.3636445491056584,0.10211522349766256
343,CORAZA,0240,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL ENGINEERING,ACE,0.8,0.84,3.7,0.03,13104000.0,359798000.0,0.24680698152420122,-0.029650374739794035,0.012052466155883255,0.00022631033958834607,0.06670985436599929,normal,1.8877320665959156,0.039421585382733326
344,SCICOM,0099,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,1.01,1.01,0.0,0.0,626000.0,359008000.0,1.604219241773758,0.024432250669611535,0.2845256555449687,1.1914905359496483e-83,0.07594577339321625,normal,0.9769515750448893,0.019032267753806842
345,TNLOGIS,8397,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.695,0.68,0.0,0.0,345000.0,358921000.0,2.990897003933093,0.08011286497508951,0.33613777422179153,6.288726273431332e-102,0.12548313146108472,normal,1.5082157905157494,0.07410814819749412
346,CAB,7174,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,0.51,0.51,0.0,0.0,88000.0,357965000.0,2.5087744782772936,0.06070335284391245,0.366355112896835,2.6902923025826253e-113,0.09850018211278028,normal,1.243031688027032,0.019347658979219418
347,RGTBHD,9954,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,0.36,0.375,2.74,0.01,1352000.0,354863000.0,-0.8983101233127374,-0.07323594232056607,0.015166891023979622,3.4723435298722184e-05,0.21610404828187013,normal,1.7921945350540658,-0.013876587138804464
348,SERBADK,5279,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.1,0.095,0.0,0.0,4703000.0,354083000.0,31.152914848043586,1.2217824774840018,0.3229569333808508,3.955576311911987e-97,1.3465984205589112,normal,2.7817043874017546,-0.3196604434930945
349,ASIAFLE,7129,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,1.8,1.8,2.27,0.04,44000.0,350600000.0,1.5565894243402645,0.022446510208032823,0.43066713767251186,2.0880181197925113e-139,0.053430582173108206,normal,0.7851736743948724,-0.003149439043741875
350,CENGILD,0243,HEALTH CARE,HEALTH CARE PROVIDERS,ACE,0.42,0.42,-1.18,-0.005,2505000.0,343896000.0,0.13870340731086425,-0.03436656723535293,0.01632898599029443,1.7313193953413702e-05,0.032139271636651395,normal,0.9117378246187201,0.007187843976492303
351,AJIYA,7609,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,1.13,1.12,-0.88,-0.01,339000.0,341135000.0,-0.3261496893803988,-0.05289357746846316,0.009736572544885063,0.0009244506639196311,0.09819578780316558,normal,1.8327893586932702,0.10091000668715466
352,MTAG,0213,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.495,0.5,0.0,0.0,74000.0,340809000.0,0.7768386452146345,-0.008589297972980008,0.07232424594447669,4.483882287372981e-20,0.08305973468110724,normal,1.3387231661580667,-0.019506453812512703
353,TITIJYA,5239,PROPERTY,PROPERTY,MAIN,0.255,0.25,-1.96,-0.005,512000.0,340104000.0,3.5385642185792903,0.10221363762415564,0.28964412234775533,2.1037581304137823e-85,0.16543838519366574,normal,1.163741692584598,-0.08106928313120498
354,MUHIBAH,5703,CONSTRUCTION,CONSTRUCTION,MAIN,0.46,0.465,0.0,0.0,511000.0,338032000.0,12.472385695554019,0.4635465113347641,0.40967607714940213,1.418327840516698e-130,0.4469696075717419,normal,1.654484461780649,-0.07114000567930656
355,MESTRON,0207,INDUSTRIAL PRODUCTS & SERVICES,METALS,ACE,0.36,0.36,0.0,0.0,20042000.0,334962000.0,0.34762379527019954,-0.025202096223818977,0.007381466014458619,0.003944863850499686,0.12034635637828599,normal,1.8877337137454695,0.11637113701648438
356,OPTIMAX,0222,HEALTH CARE,HEALTH CARE PROVIDERS,ACE,0.625,0.615,-0.81,-0.005,280000.0,332102000.0,0.06981902523959954,-0.03686013930239365,0.0010774261195751077,0.27153323827810083,0.0634672259849193,normal,1.7864209590263758,0.010973332792738155
357,SYMLIFE,1538,PROPERTY,PROPERTY,MAIN,0.435,0.46,4.55,0.02,38000.0,329565000.0,0.8486346929216445,-0.005967103115098085,0.06334926178690523,1.0605177035740474e-17,0.0974187189539568,normal,1.5497185180737179,-0.028251979082347667
358,HIL,8443,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,0.975,0.98,1.03,0.01,41000.0,327357000.0,-0.6206429809067031,-0.06479208860602727,0.04917019028303101,5.4888994334905184e-14,0.0814790336691231,normal,0.9269691149835567,0.03313516254329407
359,RSAWIT,5113,PLANTATION,PLANTATION,MAIN,0.16,0.16,0.0,0.0,729000.0,326676000.0,3.5423660039714324,0.10227043146054113,0.3320662183461888,1.9539041023223541e-100,0.14998621971019094,normal,1.4766547720950711,-0.08208269588855277
360,CJCEN,7117,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.565,0.545,-3.54,-0.02,473000.0,323855000.0,2.11819663128268,0.04492555649476149,0.26112568835020367,8.61834872293385e-76,0.10637273592625535,normal,1.2712814962747876,0.061360633157955036
361,CNERGEN,0246,TECHNOLOGY,TECHNOLOGY EQUIPMENT,ACE,0.65,0.65,0.0,0.0,4426000.0,323700000.0,-0.14296510668085372,-0.04489683531591858,0.0008891208576619007,0.3178936986970438,0.14307378582071748,normal,4.026774778224337,0.003660333209647426
362,REDTONE,0032,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS SERVICE PROVIDERS,ACE,0.415,0.41,-1.2,-0.005,158000.0,320806000.0,0.21392733805573913,-0.03139973043110477,0.0033712486794502216,0.05164462637935785,0.10980981754606431,normal,1.361737588916867,0.02994611779755374
363,KUB,6874,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.565,0.575,0.88,0.005,192000.0,319967000.0,0.18685288135104156,-0.03228615217248996,0.001871386390369783,0.14722917458667,0.12882937216290763,normal,1.1158934032155614,0.012872101375351441
364,MGB,7595,CONSTRUCTION,CONSTRUCTION,MAIN,0.54,0.54,0.0,0.0,55000.0,319492000.0,2.814572951316053,0.07317086009872817,0.30984268906130474,1.906777056385447e-92,0.12540634231040582,normal,1.459622953734142,-0.03143232463656975
365,GKENT,3204,CONSTRUCTION,CONSTRUCTION,MAIN,0.57,0.56,0.0,0.0,42000.0,315431000.0,6.141733856100781,0.20714761690640415,0.3967983469713215,2.6088670603644506e-125,0.22606894045874518,normal,0.995415665602846,-0.02217626108549986
366,KESM,9334,TECHNOLOGY,SEMICONDUCTORS,MAIN,7.6,7.3,-3.95,-0.3,4000.0,314006000.0,2.432140199424111,0.05773058092692646,0.3378945859978233,1.4184937600576966e-102,0.10164011095338754,normal,1.398266491164533,-0.0017991206576701835
367,PPJACK,0242,FINANCIAL SERVICES,OTHER FINANCIALS,ACE,0.475,0.47,-1.05,-0.005,422000.0,313960000.0,0.019842459162042803,-0.03919074799648391,0.0005238934589523908,0.4433096842477984,0.025874012689434817,normal,0.7282306603660952,-0.0024656538119338656
368,AWANTEC,5204,TECHNOLOGY,DIGITAL SERVICES,MAIN,0.34,0.395,16.18,0.055,17609000.0,311886000.0,6.029937596821595,0.20358647524813203,0.2922835166271258,2.594702074871415e-86,0.2801198484312241,normal,2.579427178237068,-0.08651194927113304
369,PEKAT,0233,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.48,0.48,-1.03,-0.005,1426000.0,309585000.0,0.0778454614242096,-0.03666085571687316,0.001450860155795641,0.20193537516928317,0.060968963614457264,normal,1.7166133058112811,0.008867905623525907
370,SUNSURIA,3743,PROPERTY,PROPERTY,MAIN,0.345,0.345,1.47,0.005,3000.0,309091000.0,5.723178596228365,0.19036432517284765,0.36090721842424106,3.3023442868391737e-111,0.22736574908180887,normal,1.1808453800117025,-0.02402679507878469
371,CRESNDO,6718,PROPERTY,PROPERTY,MAIN,0.0,1.1,0.0,0.0,0.0,308509000.0,0.20199017703449648,-0.031806141947101886,0.019441081662151156,2.701170563871423e-06,0.04282629025605997,normal,0.6781524057901904,0.04637214118574118
372,TAWIN,7097,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.09,0.09,5.88,0.005,11105000.0,308113000.0,10.41838591675519,0.3803181906116282,0.41349953537917955,3.686491749916609e-132,0.3704253324476601,normal,2.9360955582227826,0.030670429038413438
373,DIN040000223,0400GA,BOND ISLAMIC,ISLAMIC-GG,BOND,0.0,101.5,0.0,0.0,0.0,304500000.0,,,,,,,,
374,FM,7210,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.515,0.545,5.83,0.03,1817000.0,304352000.0,-0.7044662928383916,-0.06778860276798417,0.034666575723528166,3.167507324952743e-10,0.11098057961826166,normal,2.384890432114628,0.10130022747777723
375,MYNEWS,5275,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,0.44,0.445,3.49,0.015,1491000.0,303559000.0,5.673908265696362,0.18879727703625374,0.3941258660708904,3.1258672354018202e-124,0.21001949913069676,normal,1.5072400731272728,-0.06372438510452261
376,P&O,6009,FINANCIAL SERVICES,INSURANCE,MAIN,1.05,1.05,0.0,0.0,2000.0,302388000.0,-0.5615125490391052,-0.06249357997017897,0.17177878415069325,6.88052802598807e-48,0.03680878239127604,normal,0.6171803363246512,0.0455482193573582
377,NOVA,0201,HEALTH CARE,PHARMACEUTICALS,MAIN,0.93,0.95,1.6,0.015,102000.0,301992000.0,-0.18230567566114142,-0.04728409835944821,0.003584300831002851,0.044777083051637155,0.09074481413206452,normal,0.8482351542306651,0.004701863374925175
378,POHKONG,5080,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,0.73,0.735,-0.68,-0.005,47000.0,301609000.0,-0.4445411168164998,-0.05732795484275045,0.010713072836435278,0.0005097823319615561,0.12753213025425694,normal,0.9385150758651442,-0.03006352168234594
379,IBRACO,5084,PROPERTY,PROPERTY,MAIN,0.0,0.545,0.0,0.0,0.0,297595000.0,1.0161502471909847,0.0009975250027900381,0.09230346172968931,1.9735076906648474e-25,0.09513117124124698,normal,1.2493478017140915,-0.0004112892041012728
380,L&G,3174,PROPERTY,PROPERTY,MAIN,0.1,0.1,0.0,0.0,283000.0,297314000.0,2.7350357422827045,0.06987946725616315,0.40484040298299667,1.386753210791055e-128,0.09900140864478622,normal,1.1074826458634006,-0.005713844023236714
381,FPGROUP,5277,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.53,0.545,3.81,0.02,5150000.0,296299000.0,0.119835293088184,-0.034900496576455685,0.0009214576760925911,0.30924645330198375,0.1178013950548719,normal,1.6684663229035266,-0.027161509582211085
382,ATRIUM,5130,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,1.46,1.44,-0.69,-0.01,151000.0,294661000.0,-0.9796369916884338,-0.0791854802358469,0.23609766571262356,1.1838218202035614e-67,0.052606792054137715,normal,0.4480125006422926,0.05395918001051303
383,APOLLO,6432,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,3.72,3.68,-1.08,-0.04,6000.0,294400000.0,0.047221601602961495,-0.0381665399665075,0.0012099416718811577,0.24392409827269151,0.04050411733792438,normal,0.5553245248555071,0.006731226742787477
384,DSR,03055,PLANTATION,PLANTATION,LEAP,0.0,0.94,0.0,0.0,0.0,294162000.0,,,,,,,,
385,N2N,0108,TECHNOLOGY,SOFTWARE,ACE,0.49,0.49,-1.01,-0.005,45000.0,292960000.0,2.056283016946777,0.043097565416699214,0.31353385579202003,9.358168008954211e-94,0.0908351212159532,normal,0.9601804875968392,-0.04282166488590988
386,SCGBHD,0225,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.36,0.365,0.0,0.0,5037000.0,292000000.0,0.330437233419895,-0.02659980253344648,0.03620477362672918,1.2681817894824036e-10,0.05089815221819677,normal,1.4586067370867273,0.01256669127883736
